상권_코드_명,Covid_영향력,코로나_전_유동인구_증감률,코로나_후_유동인구_증감률,코로나_유동인구_증감률_변화량,코로나_전_20대_유동인구비율_평균,코로나_후_20대_유동인구비율_평균,20대_유동인구비율_변화량,코로나_전_30대_유동인구비율_평균,코로나_후_30대_유동인구비율_평균,30대_유동인구비율_변화량,코로나_전_40대_유동인구비율_평균,코로나_후_40대_유동인구비율_평균,40대_유동인구비율_변화량,코로나_전_50대_유동인구비율_평균,코로나_후_50대_유동인구비율_평균,50대_유동인구비율_변화량,코로나_전_60대이상_유동인구비율_평균,코로나_후_60대이상_유동인구비율_평균,60대이상_유동인구비율_변화량,코로나_전_상주인구_증감률,코로나_후_상주인구_증감률,코로나_상주인구_증감률_변화량,코로나_전_20대_상주인구비율_평균,코로나_후_20대_상주인구비율_평균,20대_상주인구비율_변화량,코로나_전_30대_상주인구비율_평균,코로나_후_30대_상주인구비율_평균,30대_상주인구비율_변화량,코로나_전_40대_상주인구비율_평균,코로나_후_40대_상주인구비율_평균,40대_상주인구비율_변화량,코로나_전_50대_상주인구비율_평균,코로나_후_50대_상주인구비율_평균,50대_상주인구비율_변화량,코로나_전_60대이상_상주인구비율_평균,코로나_후_60대이상_상주인구비율_평균,60대이상_상주인구비율_변화량,500m_내_지하철역_수,700m_내_지하철역_수,1000m_내_지하철역_수,1500m_내_지하철역_수,2000m_내_지하철역_수,2500m_내_지하철역_수,3000m_내_지하철역_수,가장_가까운_역까지의거리(m),인근_정류장_수,상권을_지나는노선_수,인근_정류장_평균_노선_수,디저트류_매출비율,마켓류_매출비율,미용뷰티류_매출비율,오락류_매출비율,음식점류_매출비율,주점류_매출비율,골목상권,관광특구,발달상권,전통시장,개업률 변화(코로나 대비),폐업률 변화(코로나 대비),개업률_코로나영향(추세 제거),폐업률_코로나영향(추세 제거),점포수 변화율(추세 반영),점포수 표준편차,프랜차이즈_점포_비율,프랜차이즈_점포_비율변화(전후),프랜차이점비율_코로나영향(추세 제거),상권_집객시설_수,교육시설_수,의료시설_수,공기관_수,소매점_수
개봉로2길,-0.1786,0.6796702399694263,0.061632172540723985,-0.6180380674287024,0.12605172984709384,0.0984886748913619,-0.02756305495573194,0.18463586651701544,0.14534720956997274,-0.0392886569470427,0.18670328818653,0.1458500881810939,-0.04085320000543608,0.1972711892982024,0.13647328796455427,-0.06079790133364815,0.20490916066174306,0.2721122659294692,0.06720310526772612,0.027099639042678217,0.11313948404022735,0.08603984499754913,0.1202100025457754,0.12651975683890576,0.006309754293130354,0.17807396747658144,0.17477203647416414,-0.0033019310024172965,0.1590931415760232,0.14969604863221886,-0.009397092943804336,0.15202514976682666,0.14779635258358662,-0.004228797183240013,0.22112043192256955,0.2530395136778115,0.031919081755242,1,1,2,5,6,10,11,317.06766717129835,95,28,2.031578947368421,0.058991567012890475,0.0,0.13951522207723044,0.021218581291561185,0.780274629618318,0.0,1,0,0,0,-1.6801,-1.1179,-3.6811,-0.6614,0.0243,2.5,11.63,3.6937999999999995,-0.04,19.0,1.0,0.0,2.0,0.0
상도로37길,-0.1105,2.4937385270962498,-0.10503584043463618,-2.5987743675308854,0.3511631482980005,0.2780742531419205,-0.07308889515608002,0.182655635867689,0.159338050683953,-0.023317585183736,0.13797055854930798,0.1204755259012793,-0.01749503264802868,0.1340523553746589,0.11539920541491773,-0.018653149959741183,0.13058711901577724,0.20130813331316405,0.07072101429738681,-0.007849074799650557,0.003383458646616541,0.0112325334462671,0.2645124182464405,0.3083832335329341,0.04387081528649362,0.18202622540912486,0.15419161676646706,-0.027834608642657768,0.12730093148900198,0.11377245508982035,-0.013528476399181658,0.1146003277178226,0.12425149700598803,0.00965116928816541,0.17797304891024313,0.18488023952095808,0.0069071906107149575,2,2,3,6,7,13,18,158.56131232837546,75,25,2.7066666666666666,0.05367289908421344,0.18665874623012008,0.0685710102179726,0.03505611865931915,0.6370271832963454,0.01901404251202901,1,0,0,0,-0.5629,-0.3852,0.2366,2.41,0.0429,1.88,18.16,3.168700000000001,3.165,12.0,1.0,1.0,0.0,0.0
서달로15길,-0.1758,0.2331584620541566,-0.2400721302350814,-0.473230592289238,0.3896684508221081,0.2671983530589499,-0.12247009776315815,0.13126537847468847,0.13738580304186224,0.006120424567173793,0.12634819972916367,0.13207372973573228,0.005725530006568613,0.11927952212748222,0.13939424288707328,0.02011472075959106,0.11964750249629938,0.22365835090373956,0.10401084840744017,-0.023826606285161967,-0.033057851239669415,-0.009231244954507457,0.13480142212459964,0.17579250720461095,0.040991085080011314,0.15849811405013414,0.1440922190201729,-0.01440589502996126,0.12071295172731357,0.10662824207492796,-0.01408470965238563,0.16062582104730355,0.16138328530259366,0.0007574642552901079,0.32970472432489034,0.34870317002881845,0.018998445703928116,1,1,2,4,8,12,16,0.9152359636435176,43,35,3.13953488372093,0.033077622742110506,0.0,0.05039745869028239,0.00960514550754557,0.5566608606215103,0.35025891243855106,1,0,0,0,-0.9531,-0.3575,-0.3326,0.6313,-0.0204,3.25,16.64,-0.7668999999999997,0.2258,26.0,0.0,5.0,2.0,0.0
서대문구 서대문역_1,-0.189,0.04971417992722968,-0.24396590497093976,-0.29368008489816944,0.17929710897013226,0.1501307254121794,-0.029166383557952837,0.20326319673376628,0.19534101917975885,-0.007922177554007426,0.2140037224062918,0.20008565897577804,-0.013918063430513772,0.17807566591068225,0.17166739426126204,-0.006408271649420204,0.15007020552054345,0.1992334484948303,0.049163242974286835,1.742346740571055,0.01263157894736842,-1.7297151616236868,0.07773747301704965,0.0738440303657695,-0.003893442651280152,0.1595624153246839,0.21739130434782608,0.05782888902314218,0.18049028354086105,0.2056590752242926,0.02516879168343156,0.1890655415344954,0.11456176673567978,-0.07450377479881562,0.2266775249141765,0.14699792960662525,-0.07967959530755127,1,1,6,11,15,20,27,5.067450618223741,103,58,3.174757281553398,0.0,0.2465458640257908,0.0,0.0,0.7534541359742096,0.0,0,0,1,0,-2.27,0.1818,-0.7319,3.9985,-0.1202,12.04,17.23,4.533100000000001,1.9042,12.0,0.0,2.0,1.0,0.0
서울약령시장,-0.1979,0.9208891943086608,-0.21012256634939525,-1.131011760658056,0.15000434347840882,0.13405587299710955,-0.015948470481299267,0.14641722860080708,0.11916852013810925,-0.02724870846269785,0.16619777981961034,0.13869118486113702,-0.027506594958473324,0.21294816277659528,0.15783842685791205,-0.055109735918683234,0.2853848546371441,0.3612460825199828,0.07586122788283868,0.009637251120306441,0.00036162005785920934,-0.009275631062447231,0.13461291374852893,0.12,-0.014612913748528937,0.13318412475765734,0.12,-0.013184124757657343,0.14326858635456569,0.13975903614457832,-0.003509550209987361,0.18021965500570128,0.1749397590361446,-0.0052798959695566925,0.3415708133782916,0.3922891566265061,0.05071834324821445,3,5,5,8,17,24,31,116.2550716324538,85,58,4.8,0.009203052908205145,0.5521081481084326,0.0068766495964631075,0.005264648774264776,0.39647654637814295,0.030070954234491725,0,0,0,1,-0.1547,-3.2598,-1.2014,-5.4546,-0.0077,2.99,5.39,3.7886999999999995,1.2042,40.0,0.0,18.0,2.0,0.0
퇴계로8길,-0.2343,0.7983401787502528,-0.2759861316292389,-1.0743263103794916,0.14757904588515844,0.1263711661371067,-0.021207879748051744,0.2347558724174235,0.2004421967253324,-0.03431367569209115,0.23460512235733755,0.20692325768153694,-0.027681864675800586,0.19557910415752475,0.17503272709276996,-0.02054637706475479,0.16368783319097224,0.24863927012924095,0.08495143693826873,0.035322939314337616,-0.006036217303822938,-0.041359156618160565,0.09041220039436393,0.08316430020283977,-0.007247900191524159,0.09822495301653944,0.09263015551048004,-0.0055947975060594,0.13375560178199788,0.11832319134550373,-0.01543241043649417,0.17209064280636358,0.1643002028397566,-0.00779043996660697,0.44315833485402095,0.480054090601758,0.03689575574773701,2,3,5,11,17,26,33,110.77862932664169,72,84,5.541666666666668,0.034829067842401695,0.2260209437902658,0.2951336302288464,0.0,0.4440163581384863,0.0,1,0,0,0,0.3374,1.2582,0.8922,1.7415,0.0252,3.86,6.44,-0.4712999999999994,-0.2917,22.0,1.0,1.0,3.0,0.0
회기시장,-0.2854,0.6559954595886798,-0.19783087780438147,-0.8538263373930612,0.4233787885679325,0.4351238630246276,0.011745074456695093,0.14520363392539615,0.12994725396178292,-0.015256379963613259,0.1186365393433214,0.09417584451117232,-0.024460694832149105,0.10748989499273008,0.08260553617522215,-0.024884358817507918,0.10689179437114876,0.14132948836541698,0.034437693994268215,0.021587849216375028,0.005523731587561375,-0.016064117628813653,0.3892249575057212,0.44191714053614944,0.05269218303042828,0.16688182727273232,0.17059301380991065,0.0037111865371783352,0.10019473268933947,0.08773354995938261,-0.01246118272995686,0.093003314899034,0.07717303005686434,-0.015830284842169653,0.18065160886320125,0.16409423233143786,-0.016557376531763396,1,1,2,4,8,14,21,167.84263016914676,48,31,3.7291666666666665,0.14031492024595474,0.11294781833433933,0.147037722432526,0.009655069244727315,0.5561773402642853,0.033867129478167717,0,0,0,1,-1.8146,-0.6038,-2.4125,0.9113,-0.0584,4.09,11.77,2.0762,3.8542,13.0,0.0,1.0,3.0,0.0
송정4가길,-0.1701,0.79065849407762,0.015992097731918425,-0.7746663963457016,0.2519773107377332,0.237391590995017,-0.014585719742716219,0.23329833322101834,0.2011593096739648,-0.032139023547053565,0.1956350652152096,0.15367594852765198,-0.04195911668755759,0.170991971095175,0.1540592893318044,-0.016932681763370594,0.11684441792826634,0.17642242213473788,0.059578004206471524,-0.005598220364368424,-0.008401792382374906,-0.0028035720180064824,0.16584386781117869,0.18240181268882172,0.01655794487764306,0.147654483081704,0.14425981873111782,-0.0033946643505861906,0.14901958974005894,0.131797583081571,-0.017222006658487943,0.2064438498229574,0.19901812688821752,-0.007425722934739892,0.22019768671272447,0.24433534743202415,0.02413766071929971,0,2,3,7,11,17,21,552.0338410120452,54,18,2.462962962962963,0.17275403432728645,0.10781929815402376,0.05875807532559951,0.04317776255869585,0.5806256173051824,0.0368652123292112,1,0,0,0,0.1618,-1.4432,2.4522,-0.4552,0.0196,2.51,5.48,2.7886999999999995,2.2608,17.0,0.0,4.0,0.0,0.0
서울 노원구 노원역_2,-0.086,0.24423323082111864,-0.15169106838553156,-0.3959242992066502,0.2160762441480949,0.17324349003607772,-0.04283275411201717,0.16646947803993675,0.13374041265595432,-0.03272906538398243,0.18823397980428389,0.1568653220435427,-0.031368657760741187,0.18211458783838047,0.17885665125215344,-0.003257936586227028,0.14812370214474238,0.21417161013366512,0.06604790798892274,-0.2726456375387061,-0.04166666666666666,0.23097897087203945,0.07040894904478792,0.0,-0.07040894904478792,0.07450138320525919,0.05882352941176471,-0.015677853793494484,0.21861700363118264,0.2352941176470588,0.016677114015876182,0.25071937825619905,0.29411764705882354,0.043398268802624484,0.3727324525292378,0.4117647058823529,0.03903225335311511,1,1,2,6,7,11,13,287.3430502970916,73,25,3.1232876712328768,0.05400834531245649,0.1578796110007235,0.05419659179714113,0.01105295013827959,0.7228625017513991,0.0,0,0,1,0,0.8892,-1.7655,0.221,-0.3702,0.1208,5.79,17.54,4.876899999999999,0.3567,37.0,0.0,3.0,3.0,0.0
관악로30길,-0.1918,1.4354018164840134,-0.009962676168417596,-1.445364492652431,0.2313999486284368,0.11690779475486585,-0.11449215387357095,0.1907852926599352,0.17260555495295732,-0.01817973770697787,0.16447205506825446,0.16763146610762816,0.0031594110393737,0.15313416402676994,0.1383282316912231,-0.014805932335546862,0.16757298861201864,0.2408355630090087,0.07326257439699005,0.04882400353156016,-0.0013691128148959474,-0.0501931163464561,0.1456575697693937,0.1528895391367959,0.007231969367402197,0.16497591231236414,0.14740307242136064,-0.017572839891003528,0.15594594807425233,0.1485003657644477,-0.007445582309804632,0.1501615140188149,0.1616678858814923,0.011506371862677415,0.21928081043023853,0.2333577176298464,0.01407690719960786,0,1,3,5,8,12,17,619.0302465298264,66,34,3.484848484848485,0.1729820721344299,0.4522062670060739,0.056859757232197,0.0,0.20909897861558616,0.10885292501171308,1,0,0,0,5.0654,-0.5837,6.4944,-0.4109,0.1908,7.87,14.63,2.112499999999999,-1.93,20.0,0.0,2.0,1.0,1.0
사평대로26길,-0.149,0.9206991045051516,0.151351188146655,-0.7693479163584964,0.15999688794835126,0.1084054959756258,-0.05159139197272543,0.2147963704524044,0.13441991176397108,-0.08037645868843332,0.23160275940569666,0.1962005577450478,-0.035402201660648835,0.16155040277299407,0.1366027445969751,-0.02494765817601896,0.1502097885965245,0.22665701258066184,0.07644722398413734,-0.03640331756004293,0.060693641618497114,0.09709695917854004,0.18345823729366445,0.19786096256684493,0.014402725273180485,0.128675533397408,0.11229946524064173,-0.016376068156766288,0.14952119169812209,0.17647058823529413,0.026949396537172043,0.13459324672347084,0.13368983957219252,-0.0009034071512783182,0.2474934676843019,0.22994652406417115,-0.01754694362013079,1,2,3,8,12,18,21,428.7511552841305,46,32,2.565217391304348,0.11851615839320485,0.07104981131519793,0.0458085554346673,0.019111429977532308,0.4537212611085496,0.29179278377084805,1,0,0,0,-1.5372,0.2195,-0.139,0.3398,0.011,1.85,13.35,1.7056000000000004,0.4842,15.0,0.0,1.0,2.0,0.0
삼양로41길,-0.2106,1.281560618442236,-0.2539570849530962,-1.5355177033953322,0.130060584142867,0.10798220821092483,-0.022078375931942187,0.15472485863239702,0.12196293781179847,-0.03276192082059855,0.196103254203454,0.14638547492578258,-0.04971777927767143,0.2098312073457353,0.16313125075539422,-0.04669995659034107,0.21708282067704926,0.3250811132361476,0.10799829255909836,-0.04237843225533651,-0.021572387344199424,0.020806044911137085,0.131153467209935,0.13079960513326752,-0.00035386207666748826,0.11599696445088503,0.1073543928923988,-0.008642571558486203,0.15313411355854628,0.13696939782823295,-0.016164715730313306,0.18849262758000665,0.1974333662388944,0.008940738658887726,0.2926012889794828,0.3302073050345508,0.037606016055068026,3,3,4,7,10,11,14,1.7096148497026142,91,39,2.483516483516484,0.03762540051751104,0.1665331737601696,0.12863680337503836,0.06638159260091328,0.551408382463843,0.049414647282524975,1,0,0,0,-2.0176,0.042,-1.4573,0.8392,-0.0503,3.22,15.94,3.9612999999999996,1.0325,22.0,0.0,4.0,1.0,0.0
용마산로94길,-0.1998,1.7882536145110022,0.016549489021934108,-1.771704125489068,0.21397857403612372,0.14016937512313446,-0.07380919891298929,0.1515022150535179,0.13646581637390076,-0.015036398679617147,0.16730065334901412,0.13902176639913782,-0.02827888694987629,0.20695563073140733,0.1612879138017098,-0.04566771692969751,0.1482676364606234,0.2716966190720841,0.12342898261146075,-0.010326054994728846,-0.02912199362503622,-0.01879593863030737,0.14507825430853666,0.15405486885740127,0.008976614548864614,0.13370585807658975,0.13415737111848056,0.0004515130418907831,0.1544335154629014,0.13264998492613808,-0.021783530536763324,0.19738485614381526,0.20289418148929755,0.0055093253454822355,0.23765316127043734,0.2637925836599337,0.02613942238949632,0,0,2,4,6,8,12,749.3216852141577,45,14,2.6222222222222222,0.05985557497468216,0.4793235534268016,0.019353284596349773,0.11897328520088292,0.279902379356302,0.04259192244498144,1,0,0,0,-0.3466,1.142,-0.3889,1.4869,0.0087,1.81,21.27,-5.6236999999999995,-2.9317,16.0,0.0,0.0,0.0,0.0
